Energy Costs,Passed Through
Ancillary Services And Other ISO Costs,Fixed
Auction Revenue Rights Credits,Fixed
Capacity Costs,Passed Through
NITS Costs,Passed Through
Transmission Enhancement Costs,Passed Through
Transmission Loss Credits,Fixed
Line Loss Costs,Passed Through
FERC Order 745 Costs,Passed Through
Balancing Congestion Costs,Fixed
Transmission Reallocation Costs,Fixed
