Energy Costs,Passed Through
Ancillary Services And Other ISO Costs,Fixed
Auction Revenue Rights Credits,Fixed
Capacity Costs,Fixed
Transmission Costs,Fixed
Transmission Loss Credits,Fixed
Line Loss Costs,Passed Through
FERC Order 745 Costs,Fixed
Balancing Congestion Costs,Fixed
Transmission Reallocation Costs,Fixed
