Svc Add: 392 BERLIN ST EAST BERLIN GT 06623,,,,,
Serv Ref: 566612009,,,Bill Cycle: 09,,
Service from 11/13/23 - 12/14/23,,,31 Days,,
Next Total Date on or about: Jan 12-2024,,,,,
Meter <br> Number,Current <br> Read,Previous <br> Read,Current <br> Usage,,Reading <br> Type
882127222,1158,1152,6,Actual,
