Monthly service charge,,\$20.23
Charges for delivering gas to you:,,
For the First,619.128 therms $\times \$ 0.338783$,\$209.75
For the Next,225.540 therms $\times \$ 0.355458$,$\$ 80.17$
Balancing Charge,820.080 therms $\times \$ 0.097917$,$\$ 80.30$
Societal Benefits,844.668 therms $\times \$ 0.051192$,$\$ 43.24$
"This charge recovers the cast of government mandated programs designed to achieve public policy goals, such as energy conservation.",,
