Energy Costs,Fixed
Ancillary Services And Other ISO Costs,Fixed
Auction Revenue Rights Credits,Fixed
Capacity Costs,Passed Through
Transmission Costs,Passed Through
Transmission Loss Credits,Fixed
Line Loss Costs,Fixed
FERC Order 745 Costs,Fixed
Balancing Congestion Costs,Fixed
Transmission Reallocation Costs,Fixed
Renewable Portfolio Standards Costs,Fixed
