Service Information,
Meter \#,60942852
Current Meter Reading,"3,788"
Prior Meter Reading,"3,620"
Difference,168
Multiplier,1.056546
Total Usage,177.000000 Therm
Baseline Territory,X
Serial,B
Gas Procurement Costs (\$/Therm),
11/23/2022 - 11/30/2022,$\$ 0.93988$
12/01/2022 - 12/22/2022,$\$ 0.98040$
