Report an emergency,
Electric/Gas outage,duke-energy.com/outages
,800.543 .5599
,800.634 .4300
Convenient ways to pay your bill,
Online,duke-energy.com/billing
Automatically from your bank account,duke-energy.com/autodraft
Speedpay (fee applies),duke-energy.com/pay-now
,800.544 .6900
By mail payable to Duke Energy,P.O. Box 1326
,"Charlotte, NC 28201-1326"
In person,duke-energy.com/location
