Meter - 680376,
Rate FTLS - Firm Transportation-Large,
Fixed Delivery Service Charge,$\$ 226.64$
Usage-Based Charge,
"7,410 CCF @ \$0.10483",776.79
Gas Delivery Riders,233.30
