Svc Addr: 1761 ALLEN ST,,,,,
SPRINGFIELD MA 01118,,,,,
Serv Ref: 114833004,,,,Bill Cycle: 19,
Service from 03/27/23 - 04/27/23,,,,31 Days,
"Next read date on or about: May 25, 2023",,,,,
Meter,Current,Previous,Current,Reading,
Number,Read,Read,,Type,
892903892,6418,92372,14046,Actual,
Total Demand Use $=38.40 \mathrm{kW}$,,,,,
Monthly kWh Use,,,,,
Apr,May,Jun,Jul,Aug,Sep
14291,15015,18099,18004,19321,16161
Nov,Dec,Jan,Feb,Mar,Apr
14966,12230,11206,12551,11577,14046
