Meter Number: <br> 0850136,,Usage Comparison - Therms,,
Service Address: <br> 186 Easy Shopping PI <br> Elehart IN 465/6-3535,,Month,Therms,Avg Temp.,Therms Per Day
,,May 22,529.8,$47.4^{*}$,16.6
,,Apr 23,693.5,$36.8^{*}$,23.9
,,May 23,574.1,$51.0^{*}$,17.9
Meter Readings - 32 Billing Days,,,,,
Actual Reading on 05/01,4595,,,,
Actual Reading on 03/30,- 4032,,,,
Gas Used (CcI),,556,,,
Conversion to Therms,,"1,025",,,
Total Gas Used (Therms),,574.1,,,
