Energy Costs,Fixed
Ancillary Services And Other ISO Costs,Fixed
Capacity Costs,Fixed
Line Loss Costs,Fixed
RPS Costs,Fixed
Fuel Security Costs-COS,Fixed
Fuel Security Costs-Inventoried Energy Program,Fixed
