Your Electric Charges Breakdown (from page 2),
Conservation Incentive,\$19.41
Transmission,50.84
Distribution,128.65
Electric Public Purpose Programs,22.49
Nuclear Decommissioning,$-0.13$
Wildfire Fund Charge,4.70
Recovery Bond Charge,11.38
Recovery Bond Credit,$-11.38$
Wildfire Hardening Charge,1.44
Competition Transition Charges (CTC),0.24
Energy Cost Recovery Amount,$-4.39$
PCIA,20.32
Taxes and Other,8.28
Total Electric Charges,\$261.85
