Your Electric Charges Breakdown (from page 2),
Conservation Incentive,$\$ 20.08$
Transmission,36.94
Distribution,75.47
Electric Public Purpose Programs,16.35
Nuclear Decommissioning,$-0.10$
Wildfire Fund Charge,3.41
Recovery Bond Charge,8.27
Recovery Bond Credit,$-8.27$
Wildfire Hardening Charge,1.05
Competition Transition Charges (CTC),0.17
Energy Cost Recovery Amount,$-3.19$
PCIA,15.01
Taxes and Other,4.01
Total Electric Charges,$\$ 169.20$
