Svc Addr: MASSIFIO DR,,,,,
LOT PEDESTAL,,,,,
BERLIN DT 06037,,,,,
Serv Ref: 360243001,,,Bill Cycle: 10,,
Service from 11/13/23 - 12/13/23,,,30 Days,,
"Next read date on or about: Jan 15, 2024",,,,,
Meter <br> Number,Current <br> Read,Previous <br> Read,Current <br> Usage,Reading <br> Type,
892595572,1726,1726,0,Actual,
Monthly kWh Use,,,,,
Dec,Jan,Feb,Mar,Apr,May
0,0,0,0,1,0
Jul,Aug,Sep,Oct,Nov,Dec
0,0,0,1,0,0
