Service Information,
Meter \#,44816299
Current Meter Reading,"76,105"
Prior Meter Reading,"74,567"
Difference,"1,538"
Multiplier,1.053384
Total Usage,"1,620.000000 Therm"
Baseline Territory,X
Serial,0
Gas Procurement Costs (\$/Therm),
11/23/2022 - 11/30/2022,$\$ 0.93988$
12/01/2022 - 12/22/2022,$\$ 0.98040$
