Customer Name:,Generations of Columbus Park.,
Product Type:,Inc.,
Dutdled / Un-bundled:,Fixed,Contract Date:
,Bundled,Taste (\# of Boothe):
,,PLC Value:
,,Contract Price (\$/kWh):
,,\$0.0193
