Market Area,
Month,Comilid
Jan,"66,428"
Feb,"80,771"
Mar,"68,571"
Apr,"53,281"
May,"61,557"
Jun,"75,460"
Jul,"91,116"
Aug,"75,943"
Sep,"66,067"
Oct,"55,913"
Nov,"86,127"
Dec,"71,429"
Total,"803,863"
