Component Category,Is the Charge for the Component <br> Included in the Energy Price or <br> Excluded from the Energy Price?,"If Excluded from the Energy Price, how <br> is the component category charged to <br> Customer as a Pass-Through Charge?"
Capacity,Included,"A charge for capacity based on each <br> Account's peak load contribution, the <br> reserve requirement, the net regional <br> clearing price for capacity in ISO, and the"
