Energy Costs,Fixed
Ancillary Services And Other ISO Costs,Fixed
Auction Revenue Rights Credits,Fixed
Capacity Costs,Fixed
Transmission Costs,Fixed
Transmission Loss Credits,Fixed
Line Loss Costs,Fixed
FERC Order 745 Costs,Fixed
