EI,,,,,
f,,,,,
,METER NUMBER,CURRENT METER READ,PREVIOUS METER READ,READ DIFFERENCE,MULTIPLIER
Total Therm,01419284,18723.0000 Actual,18370.0000 Actual,353.0000,1.1130
