READ TYPE,METER NUMBER,CURRENT METER READ,PREVIOUS METER READ,READ DIFFERENCE,MULTIPLIER,USAGE
Total kWh,71999678,1687.0000 Actual,1576.0000 Actual,111.0000,480.0000,53280.0000
