Billing Period - Apr 28 to May 25,
Meter - 108030785,
Duke Energy Delivery,
Service Delivery,$\$ 45.95$
$\quad$ Distribution-Customer Charge,
Distribution-Demand Charge,
57.840 kW @ \$5.67180000,328.06
Delivery Riders,354.60
Generation Riders,0.11
Total Delivery Charges,$\$ 728.72$
Energy Harbor,
Energy Harbor LLC,
Choice Supplier Energy Charge,
"21,594.280 kWh @ \$0.04720000","$1,019.25$"
Total Current Charges,"$\mathbf{\$ 1 , 7 4 7 . 9 7}$"
