32,2180728018,721 W. Main St,Belleville,IL,62220,AMILEIP <br> S,AMEREN,11/5/2021
33,9296641000,102 west State Unit F,OFallon,IL,62269,AMILEIP <br> S,AMEREN,11/18/2021
34,1073166033,110 S Williams St,Murphysboro,IL,62966,AMILEIP <br> S,AMEREN,11/18/2021
35,7041127005,100 E Plaza Dr,Carterville,IL,62918,AMILEIP <br> S,AMEREN,11/22/2021
36,7524002812,401 S State St,Jerseyville,IL,62052,AMILEIP <br> S,AMEREN,11/9/2021
37,5077694095,601 S main st,Hillsboro,IL,62049,AMILEIP <br> S,AMEREN,11/9/2021
