READ TYPE,METER NUMBER,CURRENT METER READ,PREVIOUS METER READ,READ DIFFERENCE,MULTIPLIER,USAGE
Total kWh,72791714,2916.0000 Actual,2844.0000 Actual,72.0000,160.0000,11520.0000
