Fuel Sources,
Biomass,$<1 \%$
Coal,$3 \%$
Hydroelectric,$19 \%$
Natural Gas,$37 \%$
Nuclear,$35 \%$
Oil,$<1 \%$
Renewable Biogas,$<1 \%$
Solar,$<1 \%$
Solid Waste,$2 \%$
Wind,$3 \%$
Total,$100 \%$
