Service Information,
Meter \#,60523735
Current Meter Reading,"94,072"
Prior Meter Reading,"92,102"
Difference,"1,970"
Multiplier,1.051967
Total Usage,"2,072.000000 Therm"
Baseline Territory,X
Serial,J
