Vendor \#,375,
Date Paid,$11 / 08 / 24$,RB
Prop,Amount,Account
CWDA,$\$ 823.88$,$\mathbf{5 7 0 0 1 - 0 0 2}$
CWDA,"$\$ 6,962.52$",$\mathbf{5 7 0 0 3 - 0 0 0}$
