Your Electric Charges Breakdown (from page 2),
Conservation Incentive,- $\$ 27.63$
Transmission,174.03
Distribution,771.70
Electric Public Purpose Programs,101.20
Nuclear Decommissioning,$-9.93$
Wildfire Fund Charge,21.46
Recovery Bond Charge,24.84
Recovery Bond Credit,$-24.84$
Wildfire Hardening Charge,18.86
Competition Transition Charges (CTC),3.88
Energy Cost Recovery Amount,$-0.08$
PCIA,36.59
Taxes and Other,61.83
Total Electric Charges,"\$1,151.91"
