Basis Charge,$P$
Consumption Variance,$P$
Capacity Charge,$F$
"Transmission Charge (""NITS"")",$F$
"Transmission Enhancement Charge (""TEC"")",$F$
Ancillary \& Settlement Charges/Credits,$F$
Auction Revenue Rights,$F$
"Renewable Portfolio Standards Charge (""RPS"")",$F$
